node_id,longitude,latitude,zone_id,borough
1309,-73.986835,40.737941,106,Manhattan
1310,-73.986824,40.751088,163,Manhattan
1311,-73.986812,40.729779,78,Manhattan
1312,-73.986793,40.780713,142,Manhattan
1313,-73.986752,40.719593,147,Manhattan
1314,-73.986742,40.711536,231,Manhattan
1315,-73.986721,40.715952,231,Manhattan
1316,-73.98672,40.771626,141,Manhattan
1317,-73.986718,40.717781,231,Manhattan
1318,-73.986682,40.733979,106,Manhattan
1319,-73.986669,40.76661,47,Manhattan
1320,-73.98666,40.71788,231,Manhattan
1321,-73.986639,40.755035,99,Manhattan
1322,-73.986623,40.725796,78,Manhattan
1323,-73.98662,40.710464,231,Manhattan
1324,-73.986597,40.742772,233,Manhattan
1325,-73.986586,40.781793,238,Manhattan
1326,-73.986561,40.76166,229,Manhattan
1327,-73.986554,40.718098,231,Manhattan
1328,-73.986541,40.780631,142,Manhattan
1329,-73.986535,40.73705,106,Manhattan
1330,-73.986458,40.75671,229,Manhattan
1331,-73.986443,40.773178,142,Manhattan
1332,-73.986399,40.7517,163,Manhattan
1333,-73.986398,40.755804,99,Manhattan
1334,-73.986393,40.745921,163,Manhattan
1335,-73.986391,40.730361,78,Manhattan
1336,-73.986349,40.74021,233,Manhattan
1337,-73.986295,40.722222,147,Manhattan
1338,-73.98626,40.772256,141,Manhattan
1339,-73.986221,40.767224,47,Manhattan
1340,-73.986216,40.734619,106,Manhattan
1341,-73.986209,40.717693,231,Manhattan
1342,-73.9862,40.716899,231,Manhattan
1343,-73.986192,40.738419,106,Manhattan
1344,-73.986176,40.726409,78,Manhattan
1345,-73.986158,40.720745,147,Manhattan
1346,-73.986147,40.743389,233,Manhattan
1347,-73.98612,40.73764,106,Manhattan
1348,-73.986104,40.76229,229,Manhattan
1349,-73.986014,40.757339,229,Manhattan
1350,-73.985949,40.746536,163,Manhattan
1351,-73.985947,40.752317,99,Manhattan
1352,-73.985911,40.719339,147,Manhattan
1353,-73.985909,40.731019,78,Manhattan
1354,-73.985889,40.717506,231,Manhattan
1355,-73.985887,40.771324,141,Manhattan
1356,-73.985879,40.740853,106,Manhattan
1357,-73.985788,40.735206,106,Manhattan
1358,-73.985782,40.780315,142,Manhattan
1359,-73.985753,40.726988,78,Manhattan
1360,-73.985752,40.723009,78,Manhattan
1361,-73.985726,40.717839,231,Manhattan
1362,-73.985716,40.767918,47,Manhattan
1363,-73.985696,40.744008,163,Manhattan
1364,-73.985675,40.738219,106,Manhattan
1365,-73.985647,40.762915,47,Manhattan
1366,-73.985551,40.757968,229,Manhattan
1367,-73.985516,40.721986,78,Manhattan
1368,-73.985492,40.747168,163,Manhattan
1369,-73.985488,40.752935,163,Manhattan
1370,-73.985487,40.781,238,Manhattan
1371,-73.985474,40.778467,142,Manhattan
1372,-73.985444,40.731658,78,Manhattan
1373,-73.985428,40.741471,233,Manhattan
1374,-73.985419,40.783678,238,Manhattan
1375,-73.985387,40.737332,106,Manhattan
1376,-73.985362,40.735791,106,Manhattan
1377,-73.98536,40.77349,141,Manhattan
1378,-73.985344,40.714462,231,Manhattan
1379,-73.985319,40.720489,147,Manhattan
1380,-73.985307,40.727599,78,Manhattan
1381,-73.985286,40.723649,78,Manhattan
1382,-73.985281,40.783606,238,Manhattan
1383,-73.985243,40.744627,163,Manhattan
1384,-73.985242,40.733372,106,Manhattan
1385,-73.985232,40.73884,106,Manhattan
1386,-73.985231,40.768583,47,Manhattan
1387,-73.985213,40.713771,231,Manhattan
1388,-73.985203,40.763529,47,Manhattan
1389,-73.985174,40.781817,238,Manhattan
1390,-73.985143,40.713596,231,Manhattan
1391,-73.985096,40.710639,231,Manhattan
1392,-73.985095,40.713775,231,Manhattan
1393,-73.985085,40.758589,229,Manhattan
1394,-73.985074,40.719083,231,Manhattan
1395,-73.985072,40.759391,229,Manhattan
1396,-73.985058,40.713078,231,Manhattan
1397,-73.985046,40.747773,163,Manhattan
1398,-73.985043,40.753554,163,Manhattan
1399,-73.984998,40.779121,142,Manhattan
1400,-73.984977,40.742089,106,Manhattan
1401,-73.984971,40.737931,106,Manhattan
1402,-73.984941,40.732347,78,Manhattan
1403,-73.984935,40.736377,106,Manhattan
1404,-73.984891,40.774132,141,Manhattan
1405,-73.984875,40.728194,78,Manhattan
1406,-73.984855,40.711713,231,Manhattan
1407,-73.984837,40.724269,78,Manhattan
1408,-73.984836,40.717672,231,Manhattan
1409,-73.984808,40.760104,229,Manhattan
1410,-73.984794,40.745244,163,Manhattan
1411,-73.984785,40.711229,231,Manhattan
1412,-73.984778,40.782483,238,Manhattan
1413,-73.984773,40.734012,106,Manhattan
1414,-73.984769,40.769218,141,Manhattan
1415,-73.984742,40.76416,47,Manhattan
1416,-73.984741,40.785727,238,Manhattan
1417,-73.984736,40.739523,106,Manhattan
1418,-73.984706,40.714512,231,Manhattan
1419,-73.984701,40.710684,231,Manhattan
1420,-73.984677,40.721731,78,Manhattan
1421,-73.984655,40.71042,231,Manhattan
1422,-73.984638,40.759207,229,Manhattan
1423,-73.984596,40.754177,99,Manhattan
1424,-73.98456,40.748439,163,Manhattan
1425,-73.984559,40.785935,238,Manhattan
1426,-73.984536,40.716394,231,Manhattan
1427,-73.984529,40.742708,233,Manhattan
1428,-73.984514,40.779786,142,Manhattan
1429,-73.984509,40.736962,106,Manhattan
1430,-73.984477,40.720235,147,Manhattan
1431,-73.984464,40.760773,229,Manhattan
1432,-73.984448,40.728781,78,Manhattan
1433,-73.984441,40.733033,106,Manhattan
1434,-73.984433,40.783142,238,Manhattan
1435,-73.98443,40.774763,141,Manhattan
1436,-73.984403,40.724863,78,Manhattan
1437,-73.984347,40.734598,106,Manhattan
1438,-73.984344,40.745861,163,Manhattan
1439,-73.984322,40.769832,141,Manhattan
1440,-73.984294,40.764777,47,Manhattan
1441,-73.984262,40.785642,238,Manhattan
1442,-73.984261,40.740172,106,Manhattan
1443,-73.984258,40.716934,231,Manhattan
1444,-73.984258,40.71521,231,Manhattan
1445,-73.984232,40.718828,231,Manhattan
1446,-73.984174,40.759841,229,Manhattan
1447,-73.984118,40.754842,99,Manhattan
1448,-73.984087,40.785298,238,Manhattan
1449,-73.984086,40.737543,106,Manhattan
1450,-73.984078,40.743326,163,Manhattan
1451,-73.984076,40.749102,169,Manhattan
1452,-73.984056,40.780415,142,Manhattan
1453,-73.98405,40.761424,229,Manhattan
1454,-73.984009,40.729381,78,Manhattan
1455,-73.983995,40.717414,231,Manhattan
1456,-73.983979,40.775381,141,Manhattan
1457,-73.983958,40.725473,78,Manhattan
1458,-73.983914,40.711304,231,Manhattan
1459,-73.983901,40.783775,238,Manhattan
1460,-73.983893,40.746494,163,Manhattan
1461,-73.983882,40.713201,231,Manhattan
1462,-73.983852,40.719538,231,Manhattan
1463,-73.98385,40.770478,141,Manhattan
1464,-73.98384,40.710775,231,Manhattan
1465,-73.983825,40.765414,162,Manhattan
1466,-73.983824,40.721472,231,Manhattan
1467,-73.983812,40.74079,106,Manhattan
1468,-73.98373,40.760457,229,Manhattan
1469,-73.983711,40.785842,238,Manhattan
1470,-73.983689,40.785408,238,Manhattan
1471,-73.983646,40.732699,106,Manhattan
1472,-73.983642,40.719978,231,Manhattan
1473,-73.983633,40.738165,106,Manhattan
1474,-73.983628,40.762065,229,Manhattan
1475,-73.983627,40.743945,163,Manhattan
1476,-73.983624,40.755516,160,Manhattan
1477,-73.983623,40.716115,231,Manhattan
1478,-73.983621,40.749724,169,Manhattan
1479,-73.983615,40.711326,231,Manhattan
1480,-73.983549,40.734261,106,Manhattan
1481,-73.983543,40.730021,78,Manhattan
1482,-73.983537,40.781128,142,Manhattan
1483,-73.983535,40.726053,78,Manhattan
1484,-73.983519,40.776012,141,Manhattan
1485,-73.983444,40.722019,78,Manhattan
1486,-73.983443,40.747098,163,Manhattan
1487,-73.983397,40.7711,141,Manhattan
1488,-73.983395,40.718571,231,Manhattan
1489,-73.983377,40.766032,47,Manhattan
1490,-73.983362,40.741408,106,Manhattan
1491,-73.983344,40.71666,231,Manhattan
1492,-73.983338,40.714933,231,Manhattan
1493,-73.983319,40.711342,231,Manhattan
1494,-73.983297,40.784353,238,Manhattan
1495,-73.983263,40.761094,229,Manhattan
1496,-73.983255,40.710816,231,Manhattan
1497,-73.983222,40.762697,229,Manhattan
1498,-73.983203,40.750304,163,Manhattan
1499,-73.983177,40.744562,163,Manhattan
1500,-73.983176,40.73334,106,Manhattan
1501,-73.983168,40.75614,160,Manhattan
1502,-73.983139,40.738842,106,Manhattan
1503,-73.983122,40.734846,106,Manhattan
1504,-73.98312,40.714618,231,Manhattan
1505,-73.983104,40.717181,231,Manhattan
1506,-73.98309,40.726666,78,Manhattan
1507,-73.983077,40.730659,78,Manhattan
1508,-73.983072,40.781768,238,Manhattan
1509,-73.983067,40.787687,238,Manhattan
1510,-73.983063,40.776637,141,Manhattan
1511,-73.983003,40.721223,3,Manhattan
1512,-73.983,40.714835,231,Manhattan
1513,-73.982964,40.722671,3,Manhattan
1514,-73.982957,40.747765,163,Manhattan
1515,-73.982942,40.771724,141,Manhattan
1516,-73.982912,40.742026,106,Manhattan
1517,-73.982877,40.766715,162,Manhattan
1518,-73.982826,40.763355,229,Manhattan
1519,-73.982807,40.761719,229,Manhattan
1520,-73.982803,40.719723,231,Manhattan
1521,-73.982788,40.785027,238,Manhattan
1522,-73.982753,40.733923,106,Manhattan
1523,-73.982727,40.745181,163,Manhattan
1524,-73.982724,40.750959,163,Manhattan
1525,-73.982712,40.756771,160,Manhattan
1526,-73.982695,40.735431,106,Manhattan
1527,-73.982665,40.739497,106,Manhattan
1528,-73.982659,40.78824,238,Manhattan
1529,-73.982657,40.727261,78,Manhattan
1530,-73.98264,40.784949,238,Manhattan
1531,-73.982623,40.782385,238,Manhattan
1532,-73.982588,40.77728,141,Manhattan
1533,-73.982585,40.716433,231,Manhattan
1534,-73.982527,40.73136,223,Manhattan
1535,-73.982524,40.723278,3,Manhattan
1536,-73.98248,40.764018,229,Manhattan
1537,-73.982477,40.71829,231,Manhattan
1538,-73.982473,40.748432,169,Manhattan
1539,-73.982462,40.742645,106,Manhattan
1540,-73.982453,40.714699,231,Manhattan
1541,-73.982381,40.767398,47,Manhattan
1542,-73.982357,40.762334,229,Manhattan
1543,-73.982347,40.710877,231,Manhattan
1544,-73.982324,40.773922,141,Manhattan
1545,-73.982313,40.77224,141,Manhattan
1546,-73.982312,40.774735,141,Manhattan
1547,-73.982305,40.773099,141,Manhattan
1548,-73.982295,40.772633,141,Manhattan
1549,-73.982289,40.716976,231,Manhattan
1550,-73.982282,40.775545,141,Manhattan
1551,-73.982275,40.74581,163,Manhattan
1552,-73.982275,40.751577,169,Manhattan
1553,-73.982273,40.771446,141,Manhattan
1554,-73.982267,40.73602,106,Manhattan
1555,-73.982261,40.770626,141,Manhattan
1556,-73.982256,40.757387,229,Manhattan
1557,-73.982251,40.769799,141,Manhattan
1558,-73.98225,40.77635,141,Manhattan
1559,-73.982235,40.777152,141,Manhattan
1560,-73.982228,40.727846,78,Manhattan
1561,-73.982219,40.777795,141,Manhattan
1562,-73.982215,40.764737,162,Manhattan
1563,-73.982211,40.740115,136,Manhattan
1564,-73.982208,40.77797,142,Manhattan
1565,-73.982207,40.768946,141,Manhattan
1566,-73.98217,40.768445,141,Manhattan
1567,-73.982167,40.72097,3,Manhattan
1568,-73.982163,40.767666,162,Manhattan
1569,-73.982149,40.783037,238,Manhattan
1570,-73.982122,40.773832,141,Manhattan
1571,-73.982118,40.777932,141,Manhattan
1572,-73.98209,40.774643,141,Manhattan
1573,-73.982086,40.773008,141,Manhattan
1574,-73.982084,40.772202,141,Manhattan
1575,-73.982083,40.723882,78,Manhattan
1576,-73.982072,40.77877,142,Manhattan
1577,-73.98206,40.775442,141,Manhattan
1578,-73.982047,40.771356,141,Manhattan
1579,-73.982034,40.770504,141,Manhattan
1580,-73.982024,40.74905,169,Manhattan
1581,-73.982022,40.732012,106,Manhattan
1582,-73.982021,40.776264,141,Manhattan
1583,-73.982009,40.743265,169,Manhattan
1584,-73.982004,40.785591,238,Manhattan
1585,-73.981998,40.777051,141,Manhattan
1586,-73.981997,40.769674,141,Manhattan
1587,-73.981994,40.765452,162,Manhattan
1588,-73.981979,40.777872,141,Manhattan
1589,-73.981973,40.778128,141,Manhattan
1590,-73.981949,40.768487,141,Manhattan
1591,-73.98193,40.719459,231,Manhattan
1592,-73.981926,40.746468,163,Manhattan
1593,-73.981898,40.762965,229,Manhattan
1594,-73.98187,40.779579,142,Manhattan
1595,-73.981849,40.736594,106,Manhattan
1596,-73.981848,40.766287,162,Manhattan
1597,-73.981822,40.752197,169,Manhattan
1598,-73.981794,40.758021,160,Manhattan
1599,-73.98179,40.728446,78,Manhattan
1600,-73.981762,40.740733,106,Manhattan
1601,-73.981742,40.746393,169,Manhattan
1602,-73.981724,40.716184,231,Manhattan
1603,-73.98171,40.767119,162,Manhattan
1604,-73.981687,40.783671,238,Manhattan
1605,-73.981668,40.779494,142,Manhattan
1606,-73.98165,40.714461,231,Manhattan
1607,-73.981648,40.778591,142,Manhattan
1608,-73.981638,40.767651,141,Manhattan
1609,-73.981637,40.780312,142,Manhattan
1610,-73.981637,40.768454,141,Manhattan
1611,-73.981637,40.724494,78,Manhattan
1612,-73.981637,40.710736,231,Manhattan
1613,-73.9816,40.749641,169,Manhattan
1614,-73.981583,40.732641,106,Manhattan
1615,-73.981572,40.773602,141,Manhattan
1616,-73.98156,40.743882,169,Manhattan
1617,-73.981474,40.714413,231,Manhattan
1618,-73.981452,40.714202,231,Manhattan
1619,-73.981448,40.786184,238,Manhattan
1620,-73.981444,40.780241,142,Manhattan
1621,-73.981442,40.74714,163,Manhattan
1622,-73.981441,40.763584,229,Manhattan
1623,-73.981438,40.716718,231,Manhattan
1624,-73.981437,40.723634,3,Manhattan
1625,-73.981426,40.781058,238,Manhattan
1626,-73.981392,40.737222,106,Manhattan
1627,-73.981372,40.752814,163,Manhattan
1628,-73.98137,40.76784,141,Manhattan
1629,-73.981341,40.758645,160,Manhattan
1630,-73.981325,40.729086,78,Manhattan
1631,-73.981312,40.741351,106,Manhattan
1632,-73.981308,40.720709,3,Manhattan
1633,-73.981229,40.786917,238,Manhattan
1634,-73.981226,40.780978,238,Manhattan
1635,-73.981222,40.747054,169,Manhattan
1636,-73.981211,40.725073,3,Manhattan
1637,-73.981197,40.784345,238,Manhattan
1638,-73.981185,40.781791,238,Manhattan
1639,-73.981152,40.779263,141,Manhattan
1640,-73.981143,40.787694,238,Manhattan
1641,-73.981127,40.733242,106,Manhattan
1642,-73.981123,40.750282,169,Manhattan
1643,-73.981117,40.774227,141,Manhattan
1644,-73.981109,40.744498,169,Manhattan
1645,-73.981081,40.721023,3,Manhattan
1646,-73.981062,40.788506,238,Manhattan
1647,-73.981029,40.769275,141,Manhattan
1648,-73.980984,40.764219,162,Manhattan
1649,-73.980982,40.781719,238,Manhattan
1650,-73.980974,40.747788,163,Manhattan
1651,-73.980924,40.782512,238,Manhattan
1652,-73.980923,40.714264,231,Manhattan
1653,-73.980902,40.73789,106,Manhattan
1654,-73.980888,40.753481,163,Manhattan
1655,-73.980886,40.75927,160,Manhattan
1656,-73.980879,40.715927,231,Manhattan
1657,-73.980859,40.74197,136,Manhattan
1658,-73.980858,40.729725,78,Manhattan
1659,-73.980853,40.713555,231,Manhattan
1660,-73.980853,40.789254,238,Manhattan
1661,-73.980768,40.725685,78,Manhattan
1662,-73.980742,40.747702,169,Manhattan
1663,-73.98073,40.782439,238,Manhattan
1664,-73.980713,40.712208,231,Manhattan
1665,-73.980711,40.733813,106,Manhattan
1666,-73.980692,40.785038,238,Manhattan
1667,-73.980675,40.779923,141,Manhattan
1668,-73.980675,40.750903,169,Manhattan
1669,-73.980659,40.774854,141,Manhattan
1670,-73.980655,40.745131,169,Manhattan
1671,-73.98062,40.711534,231,Manhattan
1672,-73.980608,40.721678,3,Manhattan
1673,-73.980588,40.783193,238,Manhattan
1674,-73.980577,40.716455,231,Manhattan
1675,-73.980564,40.769905,141,Manhattan
1676,-73.980551,40.710935,231,Manhattan
1677,-73.980536,40.748398,169,Manhattan
1678,-73.980531,40.764839,162,Manhattan
1679,-73.980426,40.759899,160,Manhattan
1680,-73.980418,40.73855,106,Manhattan
1681,-73.98041,40.742587,136,Manhattan
1682,-73.980395,40.754155,160,Manhattan
1683,-73.980395,40.78312,238,Manhattan
1684,-73.980357,40.789941,237,Manhattan
1685,-73.980338,40.730448,223,Manhattan
1686,-73.980333,40.726281,78,Manhattan
1687,-73.980292,40.74831,169,Manhattan
1688,-73.980275,40.73441,106,Manhattan
1689,-73.980231,40.785672,238,Manhattan
1690,-73.980221,40.751521,169,Manhattan
1691,-73.98021,40.780561,238,Manhattan
1692,-73.980209,40.745734,169,Manhattan
1693,-73.980203,40.77548,141,Manhattan
1694,-73.98017,40.722284,3,Manhattan
1695,-73.980112,40.770529,141,Manhattan
1696,-73.980105,40.783872,238,Manhattan
1697,-73.98009,40.749016,169,Manhattan
1698,-73.980036,40.765521,162,Manhattan
1699,-73.979992,40.71754,231,Manhattan
1700,-73.979972,40.760525,229,Manhattan
1701,-73.979967,40.739168,136,Manhattan
1702,-73.979962,40.713973,231,Manhattan
1703,-73.979959,40.743205,136,Manhattan
1704,-73.979937,40.754783,160,Manhattan
1705,-73.979922,40.783799,238,Manhattan
1706,-73.979906,40.726866,3,Manhattan
1707,-73.979864,40.734975,106,Manhattan
1708,-73.979862,40.790614,237,Manhattan
1709,-73.979844,40.748915,169,Manhattan
1710,-73.97977,40.752139,169,Manhattan
1711,-73.979769,40.786307,238,Manhattan
1712,-73.979757,40.776091,141,Manhattan
1713,-73.979755,40.781185,238,Manhattan
1714,-73.979731,40.722892,3,Manhattan
1715,-73.979724,40.746402,169,Manhattan
1716,-73.979652,40.771156,141,Manhattan
1717,-73.979629,40.749656,169,Manhattan
1718,-73.979591,40.784558,238,Manhattan
1719,-73.979568,40.718758,231,Manhattan
1720,-73.979532,40.766213,162,Manhattan
1721,-73.979518,40.739784,136,Manhattan
1722,-73.979517,40.761142,160,Manhattan
1723,-73.979508,40.743825,136,Manhattan
1724,-73.979483,40.755405,160,Manhattan
1725,-73.979469,40.727468,78,Manhattan
1726,-73.979417,40.735566,106,Manhattan
1727,-73.979408,40.78449,238,Manhattan
1728,-73.979401,40.749556,169,Manhattan
1729,-73.979395,40.791245,237,Manhattan
1730,-73.979303,40.786947,238,Manhattan
1731,-73.979296,40.717319,231,Manhattan
1732,-73.979295,40.776725,141,Manhattan
1733,-73.97929,40.713762,231,Manhattan
1734,-73.979286,40.723507,3,Manhattan
1735,-73.979286,40.752802,160,Manhattan
1736,-73.979279,40.781836,238,Manhattan
1737,-73.979238,40.747068,169,Manhattan
1738,-73.979222,40.715406,231,Manhattan
1739,-73.979214,40.720205,3,Manhattan
1740,-73.979193,40.771782,141,Manhattan
1741,-73.979183,40.750275,169,Manhattan
1742,-73.979123,40.785201,238,Manhattan
1743,-73.979077,40.740393,136,Manhattan
1744,-73.979076,40.766876,42,Manhattan
1745,-73.979057,40.761771,160,Manhattan
1746,-73.979054,40.74446,169,Manhattan
1747,-73.979024,40.756032,160,Manhattan
1748,-73.978998,40.728106,3,Manhattan
1749,-73.978971,40.736176,106,Manhattan
1750,-73.97896,40.750176,169,Manhattan
1751,-73.978938,40.785123,238,Manhattan
1752,-73.978909,40.715951,231,Manhattan
1753,-73.978868,40.724086,3,Manhattan
1754,-73.978843,40.787579,238,Manhattan
1755,-73.978821,40.782464,238,Manhattan
1756,-73.978804,40.719824,231,Manhattan
1757,-73.978801,40.777403,141,Manhattan
1758,-73.978788,40.747684,169,Manhattan
1759,-73.978783,40.753481,160,Manhattan
1760,-73.978736,40.750894,169,Manhattan
1761,-73.978728,40.772417,141,Manhattan
1762,-73.97869,40.720033,3,Manhattan
1763,-73.97867,40.791752,237,Manhattan
1764,-73.978649,40.785819,238,Manhattan
1765,-73.978645,40.750619,169,Manhattan
1766,-73.978634,40.767694,42,Manhattan
1767,-73.978616,40.741026,136,Manhattan
1768,-73.978607,40.745058,136,Manhattan
1769,-73.978601,40.762396,160,Manhattan
1770,-73.978575,40.750826,169,Manhattan
1771,-73.978565,40.756655,160,Manhattan
1772,-73.978536,40.728746,78,Manhattan
1773,-73.978514,40.736873,106,Manhattan
1774,-73.978504,40.750801,169,Manhattan
1775,-73.97847,40.785756,238,Manhattan
1776,-73.978426,40.724697,3,Manhattan
1777,-73.978383,40.788212,238,Manhattan
1778,-73.978377,40.715149,231,Manhattan
1779,-73.978371,40.752415,169,Manhattan
1780,-73.978344,40.748294,169,Manhattan
1781,-73.978332,40.7541,160,Manhattan
1782,-73.978326,40.783143,238,Manhattan
1783,-73.978316,40.778067,141,Manhattan
1784,-73.97829,40.751514,169,Manhattan
1785,-73.978281,40.773031,42,Manhattan
1786,-73.978231,40.720674,3,Manhattan
1787,-73.978196,40.751476,169,Manhattan
1788,-73.978193,40.739232,136,Manhattan
1789,-73.978184,40.741629,136,Manhattan
1790,-73.97818,40.786455,238,Manhattan
1791,-73.97814,40.763023,160,Manhattan
1792,-73.978121,40.745726,169,Manhattan
1793,-73.978116,40.757284,160,Manhattan
1794,-73.97811,40.751441,169,Manhattan
1795,-73.978083,40.715692,231,Manhattan
1796,-73.978052,40.737554,136,Manhattan
1797,-73.978036,40.75141,169,Manhattan
1798,-73.978004,40.786391,238,Manhattan
1799,-73.978001,40.729429,223,Manhattan
1800,-73.977994,40.725295,3,Manhattan
1801,-73.977888,40.748921,169,Manhattan
1802,-73.977887,40.788894,238,Manhattan
1803,-73.977875,40.753099,160,Manhattan
1804,-73.977875,40.754728,160,Manhattan
1805,-73.977835,40.778728,141,Manhattan
1806,-73.977827,40.773656,141,Manhattan
1807,-73.977824,40.78383,238,Manhattan
1808,-73.977812,40.752177,161,Manhattan
1809,-73.977805,40.771788,42,Manhattan
1810,-73.977788,40.721277,3,Manhattan
1811,-73.977781,40.712449,231,Manhattan
1812,-73.977735,40.73986,136,Manhattan
1813,-73.977726,40.742276,136,Manhattan
1814,-73.977722,40.734041,223,Manhattan
1815,-73.977715,40.752136,161,Manhattan
1816,-73.9777,40.787078,238,Manhattan
1817,-73.977691,40.792164,237,Manhattan
1818,-73.977685,40.763646,162,Manhattan
1819,-73.977655,40.757912,160,Manhattan
1820,-73.977636,40.746392,169,Manhattan
1821,-73.977633,40.752101,161,Manhattan
1822,-73.977603,40.738172,136,Manhattan
1823,-73.977586,40.71325,231,Manhattan
1824,-73.977565,40.714829,231,Manhattan
1825,-73.977565,40.725889,3,Manhattan
1826,-73.977563,40.752071,169,Manhattan
1827,-73.97752,40.78701,238,Manhattan
1828,-73.977435,40.749539,169,Manhattan
1829,-73.977432,40.753717,161,Manhattan
1830,-73.977417,40.755354,160,Manhattan
1831,-73.977394,40.789572,237,Manhattan
1832,-73.97737,40.779365,238,Manhattan
1833,-73.97737,40.774281,42,Manhattan
1834,-73.977362,40.784463,238,Manhattan
1835,-73.97736,40.745404,136,Manhattan
1836,-73.977346,40.721885,3,Manhattan
1837,-73.977271,40.742884,136,Manhattan
1838,-73.97725,40.715448,231,Manhattan
1839,-73.977201,40.758538,160,Manhattan
1840,-73.977196,40.764324,162,Manhattan
1841,-73.977188,40.74701,169,Manhattan
1842,-73.97718,40.787689,238,Manhattan
1843,-73.977148,40.738796,136,Manhattan
1844,-73.977135,40.726483,3,Manhattan
1845,-73.977092,40.792724,237,Manhattan
1846,-73.977004,40.787621,238,Manhattan
1847,-73.976987,40.750156,169,Manhattan
1848,-73.976974,40.754349,160,Manhattan
1849,-73.976967,40.755971,160,Manhattan
1850,-73.976953,40.792885,237,Manhattan
1851,-73.976936,40.7902,237,Manhattan
1852,-73.976912,40.774909,141,Manhattan
1853,-73.976911,40.779995,238,Manhattan
1854,-73.976899,40.785097,238,Manhattan
1855,-73.976896,40.79583,237,Manhattan
1856,-73.976893,40.722498,3,Manhattan
1857,-73.976882,40.728057,3,Manhattan
1858,-73.97688,40.714625,231,Manhattan
1859,-73.976808,40.743529,136,Manhattan
1860,-73.97679,40.746036,169,Manhattan
1861,-73.976785,40.754269,161,Manhattan
1862,-73.976744,40.759165,160,Manhattan
1863,-73.976735,40.747628,169,Manhattan
1864,-73.976707,40.767231,42,Manhattan
1865,-73.9767,40.73941,136,Manhattan
1866,-73.976683,40.727109,3,Manhattan
1867,-73.97668,40.765028,162,Manhattan
1868,-73.976618,40.788346,238,Manhattan
1869,-73.976608,40.772775,42,Manhattan
1870,-73.976574,40.715245,231,Manhattan
1871,-73.976574,40.793329,237,Manhattan
1872,-73.976535,40.750775,169,Manhattan
1873,-73.976516,40.754974,160,Manhattan
1874,-73.976504,40.756606,160,Manhattan
1875,-73.97648,40.790827,237,Manhattan
1876,-73.976477,40.723078,3,Manhattan
1877,-73.976458,40.775533,141,Manhattan
1878,-73.97644,40.788278,238,Manhattan
1879,-73.976436,40.71905,231,Manhattan
1880,-73.976435,40.785733,238,Manhattan
1881,-73.976429,40.780655,238,Manhattan
1882,-73.976371,40.744107,136,Manhattan
1883,-73.976358,40.719238,3,Manhattan
1884,-73.976345,40.735949,136,Manhattan
1885,-73.976321,40.796005,237,Manhattan
1886,-73.976306,40.794032,237,Manhattan
1887,-73.976293,40.746635,169,Manhattan
1888,-73.97629,40.715355,231,Manhattan
1889,-73.976289,40.759787,160,Manhattan
1890,-73.976288,40.748245,169,Manhattan
1891,-73.976251,40.740026,136,Manhattan
1892,-73.976234,40.765675,42,Manhattan
1893,-73.976233,40.794828,237,Manhattan
1894,-73.976212,40.725326,3,Manhattan
1895,-73.976211,40.727762,3,Manhattan
1896,-73.976068,40.755587,160,Manhattan
1897,-73.976063,40.788993,237,Manhattan
1898,-73.976055,40.796941,237,Manhattan
1899,-73.976054,40.751433,169,Manhattan
1900,-73.976045,40.757232,160,Manhattan
1901,-73.97603,40.723689,3,Manhattan
1902,-73.976024,40.791453,237,Manhattan
1903,-73.975982,40.781268,238,Manhattan
1904,-73.975972,40.786367,238,Manhattan
1905,-73.975959,40.776217,141,Manhattan
1906,-73.975891,40.788921,237,Manhattan
1907,-73.975881,40.744779,136,Manhattan
1908,-73.975877,40.754705,161,Manhattan
1909,-73.975859,40.747257,169,Manhattan
1910,-73.975834,40.748865,169,Manhattan
1911,-73.975831,40.760418,160,Manhattan
1912,-73.975818,40.795521,237,Manhattan
1913,-73.9758,40.740644,136,Manhattan
1914,-73.975799,40.753852,161,Manhattan
1915,-73.975732,40.716174,231,Manhattan
1916,-73.975697,40.716506,231,Manhattan
1917,-73.975696,40.797099,237,Manhattan
1918,-73.975696,40.728475,223,Manhattan
1919,-73.975667,40.754616,161,Manhattan
1920,-73.975643,40.774353,42,Manhattan
1921,-73.975599,40.789618,237,Manhattan
1922,-73.975598,40.724283,3,Manhattan
1923,-73.975591,40.75786,160,Manhattan
1924,-73.975566,40.792083,237,Manhattan
1925,-73.975558,40.752116,161,Manhattan
1926,-73.975542,40.739835,136,Manhattan
1927,-73.975509,40.787001,238,Manhattan
1928,-73.97549,40.738736,136,Manhattan
1929,-73.975483,40.781952,238,Manhattan
1930,-73.975475,40.718894,231,Manhattan
1931,-73.975471,40.775025,42,Manhattan
1932,-73.975461,40.776899,141,Manhattan
1933,-73.975433,40.755315,160,Manhattan
1934,-73.975422,40.747882,169,Manhattan
1935,-73.97542,40.789546,237,Manhattan
1936,-73.975414,40.719043,3,Manhattan
1937,-73.975406,40.717593,231,Manhattan
1938,-73.975394,40.733083,223,Manhattan
1939,-73.975394,40.745442,169,Manhattan
1940,-73.975385,40.74948,232,Manhattan
1941,-73.975374,40.737233,136,Manhattan
1942,-73.975373,40.76104,160,Manhattan
1943,-73.975343,40.741274,136,Manhattan
