ReqID,Oid,Did,ReqTime,Size
830,1424,1397,268,1
831,1747,1410,268,1
832,286,671,269,1
833,1417,1536,269,1
834,729,1296,269,1
835,2000,1737,269,1
836,1781,1840,270,1
837,1863,1698,270,1
838,1532,1881,270,2
839,1154,2406,271,1
840,366,3942,271,1
841,682,620,271,2
842,1969,1793,272,1
843,1447,3352,272,2
844,1236,3942,273,1
845,1572,2186,273,3
846,1712,938,273,1
847,760,178,274,2
848,910,1481,274,1
849,349,943,275,1
850,194,3942,275,1
851,1697,963,275,1
852,1502,1943,276,1
853,2811,1995,276,1
854,2034,1414,276,2
855,1242,1654,277,1
856,2676,2346,277,3
857,892,1525,277,6
858,2271,2079,277,1
859,2840,2991,277,6
860,952,1749,278,1
861,1143,368,278,1
862,2633,1829,279,1
863,2206,2926,279,1
864,1010,2026,279,1
865,243,104,279,2
866,2252,1289,280,6
867,498,85,280,1
868,504,571,281,1
869,2494,2350,281,1
870,1781,408,282,2
871,1081,710,282,2
872,843,1100,282,1
873,754,1811,283,1
874,2047,720,283,1
875,1059,2157,283,1
876,1154,1423,283,1
877,853,2355,283,1
878,1726,1167,284,1
879,1999,420,285,1
880,1250,1558,285,5
881,2499,2887,286,1
882,1745,1828,286,5
883,1517,1282,286,3
884,2333,1604,286,1
885,1907,943,287,1
886,2726,2601,287,1
887,1205,54,287,2
888,222,1432,287,1
889,3091,1284,288,1
890,963,1655,288,1
891,2225,1415,288,3
892,892,958,288,1
893,1059,2159,288,1
894,2789,1519,289,1
895,227,227,289,5
896,2110,2467,289,6
897,2637,2025,289,1
898,2366,1281,290,5
899,1682,1362,290,1
900,1722,1277,291,1
901,1596,1249,291,1
902,1362,3942,292,1
903,515,967,292,1
904,979,1218,293,1
905,31,1107,293,1
906,1586,588,294,1
907,3091,1008,294,1
908,1059,1077,294,1
909,683,583,294,1
910,933,1560,294,1
911,825,1242,294,1
912,901,1476,294,1
913,3027,1222,295,1
914,1507,1242,295,1
915,1744,2629,295,2
916,1771,1690,295,1
917,1580,1735,296,1
918,1398,1538,297,1
919,1655,1124,297,1
920,1551,1940,297,1
921,85,1704,298,1
922,1566,3942,298,3
923,2124,1805,298,1
924,2230,2720,298,1
925,1600,1872,299,6
926,2478,2822,299,1
927,1424,1943,299,1
928,1468,58,300,1
929,1745,1724,300,1
930,33,355,301,1
931,2314,2266,301,1
932,2152,2485,302,6
933,2630,1720,302,1
934,1525,1251,302,1
935,2537,2049,303,1
936,3110,2636,304,1
937,2706,2864,304,1
938,1724,1867,304,6
939,2961,2949,305,2
940,2486,2432,305,1
941,2118,1811,305,1
942,3245,1906,305,1
943,2456,2748,305,1
944,2159,236,305,1
945,1681,994,305,1
946,1368,1657,305,1
947,1690,1811,306,1
948,2107,2375,306,1
949,1185,1793,306,1
950,860,33,306,1
951,1534,152,306,2
952,1350,962,307,1
953,586,1811,307,6
954,2127,2404,309,1
955,1167,369,309,1
956,1450,1090,309,5
957,817,938,309,1
958,2143,1710,309,1
959,2116,991,310,1
960,988,614,310,1
961,2139,1873,310,5
962,1351,2330,311,2
963,1724,1067,311,1
964,851,1929,312,1
965,1576,2072,312,1
966,1735,47,313,1
967,1744,1670,313,2
968,2613,1422,313,1
969,1556,852,313,1
970,1476,1769,314,1
971,1362,1415,314,1
972,2817,1541,314,1
973,653,1004,315,1
974,1268,580,316,6
975,3051,2788,317,1
976,1321,11,317,1
977,2135,1168,317,1
978,1807,2126,317,1
979,2814,2853,318,2
980,1744,3942,318,1
981,1722,1349,318,1
982,952,1791,319,1
983,925,1332,319,2
984,691,1960,320,1
985,1059,2439,320,4
986,2278,2055,320,2
987,2740,2770,322,1
988,2127,1018,323,1
989,829,662,323,1
990,1076,2121,323,1
991,1523,2583,323,1
992,1643,1497,323,1
993,27,260,324,6
994,817,2298,324,2
995,3276,1811,324,2
996,2416,1978,325,1
997,2268,1965,325,2
998,955,1525,326,1
999,1542,2511,326,2
1000,1881,2176,326,1
1001,320,799,327,1
1002,3052,2135,327,6
1003,2232,2097,328,5
1004,1393,1107,328,3
1005,2483,1863,328,1
1006,633,2192,328,1
1007,2109,1603,329,6
1008,1990,2046,329,6
1009,1517,2423,330,2
1010,404,708,330,3
1011,665,1030,330,1
1012,369,1205,330,1
1013,1943,1111,331,1
1014,1746,2199,331,1
1015,1438,772,331,1
1016,2731,1983,333,1
1017,290,2285,333,2
1018,2137,2257,333,1
