ReqID,Oid,Did,ReqTime,Size
1330,3368,4090,457,1
1331,936,1796,457,1
1332,1072,2177,458,1
1333,673,1655,458,2
1336,1668,500,458,1
1337,701,1451,459,3
1338,1281,2476,459,1
1339,705,1735,460,1
1340,641,979,460,1
1341,1277,1324,460,1
1342,1407,957,460,1
1343,959,1045,460,3
1344,994,1154,461,1
1345,1397,1468,461,1
1346,1542,3942,461,1
1348,2864,2494,461,1
1349,1010,2929,462,2
1350,1600,1692,462,1
1352,2542,1077,463,1
1353,399,1272,463,1
1354,1373,706,463,2
1355,760,82,464,1
1356,1740,1628,464,1
1357,2590,2399,465,3
1358,1681,1517,465,1
1360,1205,499,466,1
1361,1690,2033,466,1
1362,1366,580,466,1
1363,1677,1429,467,1
1364,146,1090,467,1
1365,1908,2118,467,1
1366,1610,2848,468,1
1367,350,880,468,1
1368,1166,438,468,1
1369,2554,1959,468,1
1370,1105,2904,469,1
1371,1892,690,469,1
1372,2514,2659,470,1
1373,877,2185,470,1
1374,317,1176,470,2
1375,1643,1501,470,1
1376,10,1336,470,1
1377,533,1330,471,1
1378,2833,3368,471,2
1379,1999,2625,471,1
1380,1501,2,471,1
1381,1950,2427,472,1
1383,1808,1791,472,1
1384,1130,1976,474,1
1385,2409,2850,474,2
1386,1880,1432,474,1
1388,811,487,474,1
1389,1927,2618,474,1
1390,1779,952,475,1
1391,2680,2324,475,1
1392,1566,437,475,1
1393,2439,2398,475,1
1395,2126,1594,476,1
1396,1263,753,476,1
1397,980,1639,477,1
1398,1745,3942,477,1
1399,1398,1779,478,1
1400,152,573,478,1
1401,2138,2210,479,1
1402,1620,2464,479,1
